product_name,price,description,image_url,lost_description,image_path,category,searchable_text
Acer Nitro 5 A...,$809,"Acer Nitro 5 AN515-51, 15.6"" FHD IPS, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my acer nitro 5 a... in the lecture hall.,images/product_21_0.jpg,electronics,"Acer Nitro 5 A... Acer Nitro 5 AN515-51, 15.6"" FHD IPS, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, Windows 10 Home I think I left my acer nitro 5 a... in the lecture hall. electronics"
Lenovo IdeaTab,$69.99,"7"" screen, Android",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my lenovo ideatab near the bus stop yesterday evening.,images/product_117_0.jpg,electronics,"Lenovo IdeaTab 7"" screen, Android I lost my lenovo ideatab near the bus stop yesterday evening. electronics"
Acer Aspire 3...,$372.7,"Acer Aspire 3 A315-31 Black, 15.6"" HD, Celeron N3350 1.1GHz, 4GB, 128GB SSD, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my acer aspire 3... in the lecture hall.,images/product_35_0.jpg,electronics,"Acer Aspire 3... Acer Aspire 3 A315-31 Black, 15.6"" HD, Celeron N3350 1.1GHz, 4GB, 128GB SSD, Windows 10 Home I think I left my acer aspire 3... in the lecture hall. electronics"
Asus ROG Strix...,$1769,"Asus ROG Strix GL702ZC-GC209T, 17.3"" FHD IPS, Ryzen 7 1700, 16GB, 256GB SSD + 1TB HDD, Radeon RX 580 4GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus rog strix... went missing near the campus cafeteria.,images/product_27_0.jpg,electronics,"Asus ROG Strix... Asus ROG Strix GL702ZC-GC209T, 17.3"" FHD IPS, Ryzen 7 1700, 16GB, 256GB SSD + 1TB HDD, Radeon RX 580 4GB, Windows 10 Home My asus rog strix... went missing near the campus cafeteria. electronics"
Lenovo ThinkPa...,$1096.02,"Lenovo ThinkPad L460, 14"" FHD IPS, Core i7-6600U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my lenovo thinkpa... while commuting this morning.,images/product_63_0.jpg,electronics,"Lenovo ThinkPa... Lenovo ThinkPad L460, 14"" FHD IPS, Core i7-6600U, 8GB, 256GB SSD, Windows 10 Pro I lost my lenovo thinkpa... while commuting this morning. electronics"
IdeaTab S5000,$172.99,"Silver, 7"" IPS, Quad-Core 1.2Ghz, 16GB, 3G, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my ideatab s5000 in the lecture hall.,images/product_133_0.jpg,electronics,"IdeaTab S5000 Silver, 7"" IPS, Quad-Core 1.2Ghz, 16GB, 3G, Android 4.2 I think I left my ideatab s5000 in the lecture hall. electronics"
Dell Latitude...,$1143.4,"Dell Latitude 5480, 14"" FHD, Core i5-7440HQ, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my dell latitude... in the lecture hall.,images/product_79_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i5-7440HQ, 8GB, 256GB SSD, Windows 10 Pro I think I left my dell latitude... in the lecture hall. electronics"
Acer Iconia,$96.99,"7"" screen, Android, 16GB",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a acer iconia near the hostel area.,images/product_118_0.jpg,electronics,"Acer Iconia 7"" screen, Android, 16GB Someone might have seen a acer iconia near the hostel area. electronics"
Dell Latitude...,$1341.22,"Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 16GB, 256GB SSD, GeForce GT930MX, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my dell latitude... while commuting this morning.,images/product_110_0.jpg,electronics,"Dell Latitude... Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 16GB, 256GB SSD, GeForce GT930MX, Linux I lost my dell latitude... while commuting this morning. electronics"
Dell Latitude...,$1143.4,"Dell Latitude 5480, 14"" FHD, Core i5-7440HQ, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my dell latitude... in the lecture hall.,images/product_79_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i5-7440HQ, 8GB, 256GB SSD, Windows 10 Pro I think I left my dell latitude... in the lecture hall. electronics"
Apple iPad Air,$603.99,"Wi-Fi, 64GB, Silver",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My apple ipad air went missing near the campus cafeteria.,images/product_137_0.jpg,electronics,"Apple iPad Air Wi-Fi, 64GB, Silver My apple ipad air went missing near the campus cafeteria. electronics"
Asus ASUSPRO B...,$1381.13,"Asus ASUSPRO B9440UA-GV0279R Gray, 14"" FHD, Core i7-7500U, 16GB, 512GB SSD, Windows 10 Pro, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my asus asuspro b... in the lecture hall.,images/product_115_0.jpg,electronics,"Asus ASUSPRO B... Asus ASUSPRO B9440UA-GV0279R Gray, 14"" FHD, Core i7-7500U, 16GB, 512GB SSD, Windows 10 Pro, Eng kbd I think I left my asus asuspro b... in the lecture hall. electronics"
ProBook,$739.99,"14"", Core i5 2.6GHz, 4GB, 500GB, Win7 Pro 64bit",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My probook went missing near the campus cafeteria.,images/product_3_0.jpg,electronics,"ProBook 14"", Core i5 2.6GHz, 4GB, 500GB, Win7 Pro 64bit My probook went missing near the campus cafeteria. electronics"
Galaxy Tab 3,$97.99,"7"", 8GB, Wi-Fi, Android 4.2, White",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my galaxy tab 3 while commuting this morning.,images/product_125_0.jpg,electronics,"Galaxy Tab 3 7"", 8GB, Wi-Fi, Android 4.2, White I lost my galaxy tab 3 while commuting this morning. electronics"
ThinkPad Yoga,$1223.99,"12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My thinkpad yoga went missing near the campus cafeteria.,images/product_12_0.jpg,electronics,"ThinkPad Yoga 12.5"" Touch, Core i5 4200U, 8GB, 500GB + 16GB SSD Cache, Windows My thinkpad yoga went missing near the campus cafeteria. electronics"
IdeaTab A3500L,$88.99,"Black, 7"" IPS, Quad-Core 1.2GHz, 8GB, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my ideatab a3500l while commuting this morning.,images/product_122_0.jpg,electronics,"IdeaTab A3500L Black, 7"" IPS, Quad-Core 1.2GHz, 8GB, Android 4.2 I lost my ideatab a3500l while commuting this morning. electronics"
Inspiron 15,$745.99,"Moon Silver, 15.6"", Core i7-4510U, 8GB, 1TB, Radeon HD R7 M265 2GB,",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my inspiron 15 while commuting this morning.,images/product_8_0.jpg,electronics,"Inspiron 15 Moon Silver, 15.6"", Core i7-4510U, 8GB, 1TB, Radeon HD R7 M265 2GB, I lost my inspiron 15 while commuting this morning. electronics"
Toshiba Porteg...,$1203.41,"Toshiba Portege X30-D-10J Black/Blue, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A toshiba porteg... was reported missing near the main gate.,images/product_93_0.jpg,electronics,"Toshiba Porteg... Toshiba Portege X30-D-10J Black/Blue, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro A toshiba porteg... was reported missing near the main gate. electronics"
Asus MeMO Pad,$102.99,"7"" screen, Android, 8GB",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my asus memo pad near the parking area.,images/product_119_0.jpg,electronics,"Asus MeMO Pad 7"" screen, Android, 8GB I dropped my asus memo pad near the parking area. electronics"
Acer Aspire 3...,$372.7,"Acer Aspire 3 A315-31 Black, 15.6"" HD, Celeron N3350 1.1GHz, 4GB, 128GB SSD, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my acer aspire 3... in the lecture hall.,images/product_35_0.jpg,electronics,"Acer Aspire 3... Acer Aspire 3 A315-31 Black, 15.6"" HD, Celeron N3350 1.1GHz, 4GB, 128GB SSD, Windows 10 Home I think I left my acer aspire 3... in the lecture hall. electronics"
iPad Mini Reti...,$537.99,"Wi-Fi + Cellular, 32GB, Silver",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my ipad mini reti... in the lecture hall.,images/product_121_0.jpg,electronics,"iPad Mini Reti... Wi-Fi + Cellular, 32GB, Silver I think I left my ipad mini reti... in the lecture hall. electronics"
Lenovo Legion...,$1149,"Lenovo Legion Y520-15IKBM, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB, GeForce GTX 1060 Max-Q 6GB, DOS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my lenovo legion... near the bus stop yesterday evening.,images/product_24_0.jpg,electronics,"Lenovo Legion... Lenovo Legion Y520-15IKBM, 15.6"" FHD IPS, Core i7-7700HQ, 8GB, 128GB SSD + 1TB, GeForce GTX 1060 Max-Q 6GB, DOS I lost my lenovo legion... near the bus stop yesterday evening. electronics"
Asus ROG Strix...,$1101.83,"Apple MacBook Air 13.3"", Core i5 1.8GHz, 8GB, 128GB SSD, Intel HD 4000, RUS",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My asus rog strix... went missing near the campus cafeteria.,images/product_67_0.jpg,electronics,"Asus ROG Strix... Apple MacBook Air 13.3"", Core i5 1.8GHz, 8GB, 128GB SSD, Intel HD 4000, RUS My asus rog strix... went missing near the campus cafeteria. electronics"
Dell XPS 13,$1281.99,"13.3"" Touch, Core i5-4210U, 8GB, 128GB SSD, Windows 8.1",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my dell xps 13 near the bus stop yesterday evening.,images/product_9_0.jpg,electronics,"Dell XPS 13 13.3"" Touch, Core i5-4210U, 8GB, 128GB SSD, Windows 8.1 I lost my dell xps 13 near the bus stop yesterday evening. electronics"
Acer Aspire ES...,$436.29,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 500GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my acer aspire es... somewhere in the library.,images/product_48_0.jpg,electronics,"Acer Aspire ES... Acer Aspire ES1-572 Black, 15.6"" HD, Core i3-6006U, 4GB, 500GB, Windows 10 Home I misplaced my acer aspire es... somewhere in the library. electronics"
Asus VivoBook...,$729,"Asus VivoBook S14 (S406UA-BV041T) Starry Grey, 14"", Core i5-8250U, 8GB, 256GB SSD, Windows 10 Home, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my asus vivobook... near the parking area.,images/product_19_0.jpg,electronics,"Asus VivoBook... Asus VivoBook S14 (S406UA-BV041T) Starry Grey, 14"", Core i5-8250U, 8GB, 256GB SSD, Windows 10 Home, Eng kbd I dropped my asus vivobook... near the parking area. electronics"
Acer Aspire ES...,$454.62,"Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my acer aspire es... somewhere in the library.,images/product_50_0.jpg,electronics,"Acer Aspire ES... Acer Aspire ES1-572 Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux I misplaced my acer aspire es... somewhere in the library. electronics"
Iconia B1-730H...,$99.99,"Black, 7"", 1.6GHz Dual-Core, 8GB, Android 4.4",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My iconia b1-730h... went missing near the campus cafeteria.,images/product_134_0.jpg,electronics,"Iconia B1-730H... Black, 7"", 1.6GHz Dual-Core, 8GB, Android 4.4 My iconia b1-730h... went missing near the campus cafeteria. electronics"
Acer Predator...,$1187.98,"Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ. 8GB, 128GB SSD +1TB, GeForce GTX 1050Ti 4GB, Linux + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my acer predator... in the lecture hall.,images/product_89_0.jpg,electronics,"Acer Predator... Acer Predator Helios 300 (PH317-51), 17.3"" FHD IPS, Core i7-7700HQ. 8GB, 128GB SSD +1TB, GeForce GTX 1050Ti 4GB, Linux + Windows 10 Home I think I left my acer predator... in the lecture hall. electronics"
Asus ASUSPRO B...,$1381.13,"Asus ASUSPRO B9440UA-GV0279R Gray, 14"" FHD, Core i7-7500U, 16GB, 512GB SSD, Windows 10 Pro, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my asus asuspro b... in the lecture hall.,images/product_115_0.jpg,electronics,"Asus ASUSPRO B... Asus ASUSPRO B9440UA-GV0279R Gray, 14"" FHD, Core i7-7500U, 16GB, 512GB SSD, Windows 10 Pro, Eng kbd I think I left my asus asuspro b... in the lecture hall. electronics"
Galaxy Note 10...,$587.99,"10.1"", 32GB, Black",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my galaxy note 10... near the parking area.,images/product_131_0.jpg,electronics,"Galaxy Note 10... 10.1"", 32GB, Black I dropped my galaxy note 10... near the parking area. electronics"
Galaxy Note,$489.99,"12.2"", 32GB, WiFi, Android 4.4, White",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a galaxy note near the hostel area.,images/product_126_0.jpg,electronics,"Galaxy Note 12.2"", 32GB, WiFi, Android 4.4, White Someone might have seen a galaxy note near the hostel area. electronics"
Toshiba Porteg...,$1203.41,"Toshiba Portege X30-D-10J Black/Blue, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A toshiba porteg... was reported missing near the main gate.,images/product_93_0.jpg,electronics,"Toshiba Porteg... Toshiba Portege X30-D-10J Black/Blue, 13.3"" FHD IPS, Core i5-7200U, 8GB, 256GB SSD, Windows 10 Pro A toshiba porteg... was reported missing near the main gate. electronics"
Galaxy Tab 3,$107.99,"7"", 8GB, Wi-Fi, Android 4.2, Yellow",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a galaxy tab 3 near the hostel area.,images/product_129_0.jpg,electronics,"Galaxy Tab 3 7"", 8GB, Wi-Fi, Android 4.2, Yellow Someone might have seen a galaxy tab 3 near the hostel area. electronics"
Toshiba Porteg...,$1366.32,"Toshiba Portege X20W-D-10V Black/Blue, 12.5"" FHD Touch, Core i7-7500U, 8GB, 512GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My toshiba porteg... went missing near the campus cafeteria.,images/product_114_0.jpg,electronics,"Toshiba Porteg... Toshiba Portege X20W-D-10V Black/Blue, 12.5"" FHD Touch, Core i7-7500U, 8GB, 512GB SSD, Windows 10 Pro My toshiba porteg... went missing near the campus cafeteria. electronics"
MSI GP62M 7RDX...,$1149,"MSI GP62M 7RDX Leopard, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my msi gp62m 7rdx... near the parking area.,images/product_82_0.jpg,electronics,"MSI GP62M 7RDX... MSI GP62M 7RDX Leopard, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home I dropped my msi gp62m 7rdx... near the parking area. electronics"
Toshiba Porteg...,$1294.74,"Toshiba Portege Z30-C-16K Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, 4G, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a toshiba porteg... near the hostel area.,images/product_103_0.jpg,electronics,"Toshiba Porteg... Toshiba Portege Z30-C-16K Grey, 13.3"" FHD, Core i5-6200U, 8GB, 256GB SSD, 4G, Windows 10 Pro Someone might have seen a toshiba porteg... near the hostel area. electronics"
Hewlett Packar...,$1326.83,"Hewlett Packard ProBook 640 G3, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my hewlett packar... near the parking area.,images/product_106_0.jpg,electronics,"Hewlett Packar... Hewlett Packard ProBook 640 G3, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro I dropped my hewlett packar... near the parking area. electronics"
Dell Inspiron...,$1124.2,"Dell Inspiron 17 2in1 (7779) Silver, 17.3"" FHD Touch, Core i5-7200U, 12GB, 1TB, GeForce GT940MX 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a dell inspiron... near the hostel area.,images/product_74_0.jpg,electronics,"Dell Inspiron... Dell Inspiron 17 2in1 (7779) Silver, 17.3"" FHD Touch, Core i5-7200U, 12GB, 1TB, GeForce GT940MX 2GB, Windows 10 Home Someone might have seen a dell inspiron... near the hostel area. electronics"
Acer Aspire 3...,$494.71,"Acer Aspire 3 A315-51 Black, 15.6"" FHD, Core i3-7100U, 4GB, 500GB + 128GB SSD, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a acer aspire 3... near the hostel area.,images/product_60_0.jpg,electronics,"Acer Aspire 3... Acer Aspire 3 A315-51 Black, 15.6"" FHD, Core i3-7100U, 4GB, 500GB + 128GB SSD, Windows 10 Home Someone might have seen a acer aspire 3... near the hostel area. electronics"
Asus ROG STRIX...,$899,"Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my asus rog strix... somewhere in the library.,images/product_22_0.jpg,electronics,"Asus ROG STRIX... Asus ROG STRIX GL553VD-DM256, 15.6"" FHD, Core i5-7300HQ, 8GB, 1TB, GeForce GTX 1050 2GB, No OS + Windows 10 Home I misplaced my asus rog strix... somewhere in the library. electronics"
Pavilion,$609.99,"15.6"", Core i5-4200U, 6GB, 750GB, Windows 8.1",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My pavilion went missing near the campus cafeteria.,images/product_7_0.jpg,electronics,"Pavilion 15.6"", Core i5-4200U, 6GB, 750GB, Windows 8.1 My pavilion went missing near the campus cafeteria. electronics"
Iphone,$899.99,Silver,https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A iphone was reported missing near the main gate.,images/product_145_0.jpg,phone,Iphone Silver A iphone was reported missing near the main gate. phone
IdeaTab A3500-...,$148.99,"Blue, 7"" IPS, Quad-Core 1.3GHz, 8GB, 3G, Android 4.2",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a ideatab a3500-... near the hostel area.,images/product_124_0.jpg,electronics,"IdeaTab A3500-... Blue, 7"" IPS, Quad-Core 1.3GHz, 8GB, 3G, Android 4.2 Someone might have seen a ideatab a3500-... near the hostel area. electronics"
Lenovo Legion...,$1112.91,"Lenovo Legion Y520-15IKBM, Black, 15.6"" FHD IPS, Core i5-7300HQ, 8 GB, 128GB SSD + 2 TB HDD, NVIDIA GeForce GTX 1060 6 GB, FreeDOS + Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my lenovo legion... somewhere in the library.,images/product_70_0.jpg,electronics,"Lenovo Legion... Lenovo Legion Y520-15IKBM, Black, 15.6"" FHD IPS, Core i5-7300HQ, 8 GB, 128GB SSD + 2 TB HDD, NVIDIA GeForce GTX 1060 6 GB, FreeDOS + Windows 10 Home I misplaced my lenovo legion... somewhere in the library. electronics"
Asus ROG Strix...,$1259,"Asus ROG Strix GL753VE-GC096T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home, Eng kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my asus rog strix... near the bus stop yesterday evening.,images/product_99_0.jpg,electronics,"Asus ROG Strix... Asus ROG Strix GL753VE-GC096T, 17.3"" FHD, Core i7-7700HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 Ti 4GB, Windows 10 Home, Eng kbd I lost my asus rog strix... near the bus stop yesterday evening. electronics"
Lenovo V110-15...,$356.49,"Asus VivoBook 15 X540NA-GQ008T Chocolate Black, 15.6"" HD, Pentium N4200, 4GB, 500GB, Windows 10 Home, En kbd",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My lenovo v110-15... went missing near the campus cafeteria.,images/product_33_0.jpg,electronics,"Lenovo V110-15... Asus VivoBook 15 X540NA-GQ008T Chocolate Black, 15.6"" HD, Pentium N4200, 4GB, 500GB, Windows 10 Home, En kbd My lenovo v110-15... went missing near the campus cafeteria. electronics"
Dell Latitude...,$1310.39,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my dell latitude... somewhere in the library.,images/product_105_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro I misplaced my dell latitude... somewhere in the library. electronics"
Galaxy Note 10...,$587.99,"10.1"", 32GB, Black",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my galaxy note 10... near the parking area.,images/product_131_0.jpg,electronics,"Galaxy Note 10... 10.1"", 32GB, Black I dropped my galaxy note 10... near the parking area. electronics"
Dell Latitude...,$1310.39,"Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I misplaced my dell latitude... somewhere in the library.,images/product_105_0.jpg,electronics,"Dell Latitude... Dell Latitude 5480, 14"" FHD, Core i7-7600U, 8GB, 256GB SSD, Windows 10 Pro I misplaced my dell latitude... somewhere in the library. electronics"
Lenovo V510 Bl...,$498.23,"Lenovo V510 Black, 15.6"" FHD, Core i3-7100U, 4GB, 128GB SSD, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my lenovo v510 bl... while commuting this morning.,images/product_62_0.jpg,electronics,"Lenovo V510 Bl... Lenovo V510 Black, 15.6"" FHD, Core i3-7100U, 4GB, 128GB SSD, Windows 10 Pro I lost my lenovo v510 bl... while commuting this morning. electronics"
Acer Extensa 1...,$439.73,"Acer Extensa 15 (2540) Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My acer extensa 1... went missing near the campus cafeteria.,images/product_49_0.jpg,electronics,"Acer Extensa 1... Acer Extensa 15 (2540) Black, 15.6"" HD, Core i5-7200U, 4GB, 500GB, Linux My acer extensa 1... went missing near the campus cafeteria. electronics"
MSI GL62VR 7RF...,$1299,"MSI GL62VR 7RFX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 256GB SSD, GeForce GTX 1060 3GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my msi gl62vr 7rf... near the bus stop yesterday evening.,images/product_104_0.jpg,electronics,"MSI GL62VR 7RF... MSI GL62VR 7RFX, 15.6"" FHD, Core i7-7700HQ, 8GB, 1TB + 256GB SSD, GeForce GTX 1060 3GB, Windows 10 Home I lost my msi gl62vr 7rf... near the bus stop yesterday evening. electronics"
ThinkPad Yoga,$1033.99,"12.5"" Touch, Core i3-4010U, 4GB, 500GB + 16GB SSD Cache,",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I lost my thinkpad yoga while commuting this morning.,images/product_6_0.jpg,electronics,"ThinkPad Yoga 12.5"" Touch, Core i3-4010U, 4GB, 500GB + 16GB SSD Cache, I lost my thinkpad yoga while commuting this morning. electronics"
Dell Vostro 15...,$497.17,"Dell Vostro 15 (3568) Red, 15.6"" HD, Core i5-7200U, 4GB, 1TB, Radeon R5 M420 2GB, Linux",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A dell vostro 15... was reported missing near the main gate.,images/product_61_0.jpg,electronics,"Dell Vostro 15... Dell Vostro 15 (3568) Red, 15.6"" HD, Core i5-7200U, 4GB, 1TB, Radeon R5 M420 2GB, Linux A dell vostro 15... was reported missing near the main gate. electronics"
Apple MacBook...,$1333,"Apple MacBook Pro 13"" Space Gray, Core i5 2.3GHz, 8GB, 128GB SSD, Iris Plus 640, ENG",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my apple macbook... near the parking area.,images/product_107_0.jpg,electronics,"Apple MacBook... Apple MacBook Pro 13"" Space Gray, Core i5 2.3GHz, 8GB, 128GB SSD, Iris Plus 640, ENG I dropped my apple macbook... near the parking area. electronics"
MeMO Pad 7,$130.99,"White, 7"", Atom 1.2GHz, 8GB, Android 4.4",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I dropped my memo pad 7 near the parking area.,images/product_127_0.jpg,electronics,"MeMO Pad 7 White, 7"", Atom 1.2GHz, 8GB, Android 4.4 I dropped my memo pad 7 near the parking area. electronics"
Amazon Kindle,$103.99,"6"" screen, wifi",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,A amazon kindle was reported missing near the main gate.,images/product_120_0.jpg,electronics,"Amazon Kindle 6"" screen, wifi A amazon kindle was reported missing near the main gate. electronics"
Dell Latitude...,$1337.28,"Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 8GB, 256GB SSD, GeForce GT930MX, Windows 10 Pro",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,Someone might have seen a dell latitude... near the hostel area.,images/product_108_0.jpg,electronics,"Dell Latitude... Dell Latitude 5580, 15.6"" FHD, Core i7-7600U, 8GB, 256GB SSD, GeForce GT930MX, Windows 10 Pro Someone might have seen a dell latitude... near the hostel area. electronics"
Lenovo Yoga 72...,$1149.73,"Lenovo Yoga 720 Grey, 15.6"" FHD IPS, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,My lenovo yoga 72... went missing near the campus cafeteria.,images/product_83_0.jpg,electronics,"Lenovo Yoga 72... Lenovo Yoga 720 Grey, 15.6"" FHD IPS, Core i5-7300HQ, 8GB, 256GB SSD, GeForce GTX 1050 2GB, Windows 10 Home My lenovo yoga 72... went missing near the campus cafeteria. electronics"
MSI GL72M 7RDX,$1099,"MSI GL72M 7RDX, 17.3"" FHD, Core i5-7300HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home",https://webscraper.io/images/test-sites/e-commerce/items/cart2.png,I think I left my msi gl72m 7rdx in the lecture hall.,images/product_65_0.jpg,electronics,"MSI GL72M 7RDX MSI GL72M 7RDX, 17.3"" FHD, Core i5-7300HQ, 8GB, 1TB + 128GB SSD, GeForce GTX 1050 2GB, Windows 10 Home I think I left my msi gl72m 7rdx in the lecture hall. electronics"
